#0_step_0,#0_step_1
-3.8826893e-11,-1.1774756e-10
-4.328915e-11,-1.3797614e-10
-4.2983055e-11,-1.5775689e-10
-4.4356303e-11,-1.6290894e-10
-4.7103953e-11,-1.7963112e-10
-4.6382637e-11,-2.032785e-10
-5.0278427e-11,-2.2534671e-10
-5.375817e-11,-2.4333596e-10
-6.417432e-11,-2.8218844e-10
-7.467491e-11,-3.0102348e-10
-8.285988e-11,-3.1344122e-10
-9.179812e-11,-3.4611305e-10
-9.349412e-11,-3.694551e-10
-9.709972e-11,-3.9922435e-10
-1.0736909e-10,-4.1526188e-10
-1.1805666e-10,-4.3303214e-10
-1.2969423e-10,-4.5482892e-10
-1.5069197e-10,-4.7583093e-10
-1.7198161e-10,-5.0147464e-10
-1.9512814e-10,-5.115755e-10
-2.270836e-10,-5.113831e-10
-2.442176e-10,-4.879428e-10
-2.644775e-10,-4.5526805e-10
-2.7387634e-10,-3.970415e-10
-2.8667493e-10,-3.456871e-10
-2.8913683e-10,-3.0169425e-10
-2.9166114e-10,-2.4772692e-10
-2.9610825e-10,-1.901062e-10
-3.0737474e-10,-1.341213e-10
-2.94007e-10,-8.969897e-11
-2.855125e-10,-4.006258e-11
-2.8662106e-10,-3.593701e-12
-2.9034866e-10,2.5557839e-11
-2.8074162e-10,7.1552e-11
-2.5169417e-10,1.2927057e-10
-2.0135696e-10,1.9020138e-10
-1.5680321e-10,2.6897592e-10
-1.1056184e-10,3.5158393e-10
-7.456964e-11,3.9053166e-10
-4.7196053e-11,4.3566928e-10
-1.6724634e-11,4.700177e-10
1.4363327e-11,5.0795845e-10
5.4013172e-11,5.410924e-10
8.098062e-11,5.741697e-10
1.05258656e-10,5.908723e-10
1.2177567e-10,6.1276745e-10
1.3645249e-10,6.146024e-10
1.5224105e-10,6.076045e-10
1.6264515e-10,5.8656335e-10
1.7685578e-10,5.6234456e-10
1.8320057e-10,5.295372e-10
1.8233004e-10,4.923665e-10
1.7996955e-10,4.4898568e-10
1.6832388e-10,4.0789158e-10
1.5556845e-10,3.6764497e-10
1.4153297e-10,3.2439415e-10
1.2373118e-10,2.8160682e-10
1.1543531e-10,2.3735727e-10
1.01018735e-10,1.9615501e-10
8.851696e-11,1.5214564e-10
7.342008e-11,1.09433296e-10
6.088575e-11,6.916698e-11
4.5825125e-11,2.7253194e-11
3.139013e-11,-1.0759084e-11
1.684669e-11,-4.7913434e-11
3.2393324e-12,-8.396165e-11
-1.01635835e-11,-1.1666097e-10
-2.2374453e-11,-1.4761209e-10
-3.4419727e-11,-1.7391906e-10
-4.5003654e-11,-2.0047519e-10
-5.4565873e-11,-2.241417e-10
-6.320307e-11,-2.4475452e-10
-7.160312e-11,-2.6701855e-10
-7.8816294e-11,-2.8340677e-10
-8.469602e-11,-2.988429e-10
-8.960529e-11,-3.1073238e-10
-9.390039e-11,-3.2361075e-10
-9.807037e-11,-3.31497e-10
-1.0095352e-10,-3.3909606e-10
-1.0237333e-10,-3.456458e-10
-1.0438307e-10,-3.490211e-10
-1.0609008e-10,-3.508564e-10
-1.0747284e-10,-3.5196193e-10
-1.0770192e-10,-3.5192724e-10
-1.07511035e-10,-3.5219294e-10
-1.073188e-10,-3.5056308e-10
-1.0750136e-10,-3.47375e-10
-1.07410525e-10,-3.4326472e-10
-1.0632174e-10,-3.378251e-10
-1.05000245e-10,-3.3049355e-10
-1.03548156e-10,-3.239896e-10
-1.0199737e-10,-3.1633568e-10
-1.00574105e-10,-3.076927e-10
-9.892829e-11,-2.9972808e-10
-9.722699e-11,-2.918808e-10
-9.611524e-11,-2.8341418e-10
-9.44257e-11,-2.7501004e-10
-9.2688086e-11,-2.658625e-10
-9.09721e-11,-2.5654562e-10
-8.929606e-11,-2.4689817e-10
-8.767112e-11,-2.37927e-10
-8.6106865e-11,-2.2880475e-10
-8.461152e-11,-2.2060324e-10
-8.3190566e-11,-2.1273971e-10
-8.185027e-11,-2.0643662e-10
-8.059318e-11,-1.9862087e-10
-7.94225e-11,-1.910025e-10
-7.833839e-11,-1.8375726e-10
-7.7341335e-11,-1.7690052e-10
-7.6429654e-11,-1.7043024e-10
-7.560115e-11,-1.6434089e-10
-7.485236e-11,-1.5862488e-10
-7.417991e-11,-1.540964e-10
-7.357931e-11,-1.4912296e-10
-7.30449e-11,-1.4440274e-10
-7.257102e-11,-1.3999879e-10
-7.2151896e-11,-1.3590276e-10
-7.178147e-11,-1.3209771e-10
-7.145281e-11,-1.2856527e-10
-7.115934e-11,-1.252869e-10
-7.089461e-11,-1.222443e-10
-7.0652234e-11,-1.1941949e-10
-7.0425894e-11,-1.1679534e-10
-7.0209574e-11,-1.1435538e-10
-6.999768e-11,-1.1208438e-10
-6.978518e-11,-1.09968014e-10
-6.956761e-11,-1.0799319e-10
-6.934117e-11,-1.06148e-10
-6.910279e-11,-1.0442147e-10
-6.885025e-11,-1.028038e-10
-6.858209e-11,-1.0128596e-10
-6.829768e-11,-9.985991e-11
-6.799717e-11,-9.8518346e-11
-6.768149e-11,-9.7254704e-11
-6.7352166e-11,-9.606319e-11
-6.701137e-11,-9.4938654e-11
-6.6661704e-11,-9.387664e-11
-6.63062e-11,-9.2873445e-11
-6.5948066e-11,-9.192606e-11
-6.559072e-11,-9.103218e-11
-6.523761e-11,-9.019023e-11
-6.4892106e-11,-8.939915e-11
-6.455747e-11,-8.8658615e-11
-6.423671e-11,-8.7968625e-11
-6.393258e-11,-8.7329685e-11
-6.364748e-11,-8.674249e-11
-6.338345e-11,-8.620788e-11
-6.314215e-11,-8.572669e-11
-6.2924846e-11,-8.52997e-11
-6.273239e-11,-8.492745e-11
-6.25653e-11,-8.4610166e-11
-6.242366e-11,-8.4347786e-11
-6.230732e-11,-8.413977e-11
-6.2215746e-11,-8.3985235e-11
-6.214819e-11,-8.388283e-11
-6.2103656e-11,-8.383081e-11
-6.2080945e-11,-8.3827036e-11
-6.207878e-11,-8.3869044e-11
-6.209565e-11,-8.395408e-11
-6.213006e-11,-8.4079105e-11
-6.2180386e-11,-8.424091e-11
-6.2244994e-11,-8.443606e-11
-6.2322245e-11,-8.466107e-11
-6.241044e-11,-8.4912286e-11
-6.250793e-11,-8.518604e-11
-6.2613116e-11,-8.547864e-11
-6.2724326e-11,-8.578632e-11
-6.284e-11,-8.61054e-11
-6.295861e-11,-8.643218e-11
-6.307859e-11,-8.6763e-11
-6.3198495e-11,-8.709427e-11
-6.331692e-11,-8.742251e-11
-6.3432426e-11,-8.77443e-11
-6.354374e-11,-8.805633e-11
-6.364959e-11,-8.8355476e-11
-6.374877e-11,-8.86388e-11
-6.3840176e-11,-8.890351e-11
-6.392279e-11,-8.91471e-11
-6.3995684e-11,-8.9367284e-11
-6.405805e-11,-8.956208e-11
-6.410921e-11,-8.9729835e-11
-6.41486e-11,-8.9869126e-11
-6.417582e-11,-8.997895e-11
-6.41906e-11,-9.005855e-11
-6.4192866e-11,-9.010757e-11
-6.41827e-11,-9.0125914e-11
-6.4160316e-11,-9.01139e-11
-6.412611e-11,-9.007205e-11
-6.408067e-11,-9.0001215e-11
-6.402471e-11,-8.990253e-11
-6.395906e-11,-8.977742e-11
-6.3884724e-11,-8.962759e-11
-6.3802755e-11,-8.945491e-11
-6.371435e-11,-8.926165e-11
-6.362078e-11,-8.905015e-11
-6.352332e-11,-8.8823116e-11
-6.3423336e-11,-8.858339e-11
-6.332213e-11,-8.833399e-11
-6.322105e-11,-8.8078135e-11
-6.3121425e-11,-8.781913e-11
-6.3024475e-11,-8.756037e-11
-6.2931396e-11,-8.730531e-11
-6.284331e-11,-8.705734e-11
-6.2761234e-11,-8.68198e-11
-6.268611e-11,-8.659595e-11
-6.2618744e-11,-8.638888e-11
-6.255986e-11,-8.6201414e-11
-6.251004e-11,-8.6036164e-11
-6.246977e-11,-8.589547e-11
-6.243944e-11,-8.5781375e-11
-6.241929e-11,-8.5695534e-11
-6.240947e-11,-8.563934e-11
-6.241002e-11,-8.5613835e-11
-6.2420895e-11,-8.561967e-11
-6.244195e-11,-8.5657266e-11
-6.2472916e-11,-8.5726676e-11
-6.251348e-11,-8.582761e-11
-6.256324e-11,-8.595954e-11
-6.262169e-11,-8.6121665e-11
-6.2688285e-11,-8.631286e-11
-6.276239e-11,-8.653174e-11
-6.284331e-11,-8.6776655e-11
-6.293027e-11,-8.704565e-11
-6.3022434e-11,-8.7336485e-11
-6.311893e-11,-8.76466e-11
-6.321875e-11,-8.797306e-11
-6.3320904e-11,-8.831263e-11
-6.342429e-11,-8.8661696e-11
-6.352775e-11,-8.901626e-11
-6.363011e-11,-8.937194e-11
-6.373008e-11,-8.972402e-11
-6.3826375e-11,-9.0067495e-11
-6.391767e-11,-9.0397106e-11
-6.40026e-11,-9.0707476e-11
-6.407984e-11,-9.0993144e-11
-6.4148006e-11,-9.124885e-11
-6.420584e-11,-9.146955e-11
-6.425212e-11,-9.165064e-11
-6.428567e-11,-9.178808e-11
-6.430548e-11,-9.1878595e-11
-6.4310654e-11,-9.191959e-11
-6.430056e-11,-9.190941e-11
-6.427468e-11,-9.184721e-11
-6.4232744e-11,-9.173292e-11
-6.417473e-11,-9.1567136e-11
-6.4100905e-11,-9.135095e-11
-6.401174e-11,-9.10859e-11
-6.390801e-11,-9.077373e-11
-6.379074e-11,-9.041638e-11
-6.3661146e-11,-9.001587e-11
-6.352075e-11,-8.9574334e-11
-6.337113e-11,-8.909417e-11
-6.3214114e-11,-8.8577964e-11
-6.3051626e-11,-8.802888e-11
-6.288568e-11,-8.745048e-11
-6.2718324e-11,-8.684708e-11
-6.255162e-11,-8.622367e-11
-6.238761e-11,-8.558601e-11
-6.2228285e-11,-8.494049e-11
-6.207556e-11,-8.4294106e-11
-6.193124e-11,-8.3654174e-11
-6.179699e-11,-8.3028154e-11
-6.1674346e-11,-8.242332e-11
-6.156469e-11,-8.1846474e-11
-6.146926e-11,-8.1303624e-11
-6.13891e-11,-8.079974e-11
-6.132509e-11,-8.033858e-11
-6.127798e-11,-7.992239e-11
-6.124838e-11,-7.9551934e-11
-6.123672e-11,-7.922647e-11
-6.124328e-11,-7.894361e-11
-6.126834e-11,-7.8699505e-11
-6.131197e-11,-7.848892e-11
-6.13742e-11,-7.830532e-11
-6.145505e-11,-7.8141174e-11
-6.1554414e-11,-7.798824e-11
-6.1672216e-11,-7.783787e-11
-6.180836e-11,-7.768177e-11
-6.1962734e-11,-7.7512274e-11
-6.213523e-11,-7.732302e-11
