#0_step_0,#0_step_1
1.3441111e-10,1.329394e-11
1.3436144e-10,1.315011e-11
1.3429259e-10,1.3008617e-11
1.3420995e-10,1.2869418e-11
1.341159e-10,1.273248e-11
1.340117e-10,1.25977674e-11
1.3389609e-10,1.246524e-11
1.3376653e-10,1.2334867e-11
1.3362876e-10,1.2206608e-11
1.3348009e-10,1.2080434e-11
1.3332348e-10,1.1956307e-11
1.3315955e-10,1.1834195e-11
1.3298868e-10,1.1714065e-11
1.328114e-10,1.1595885e-11
-4.5609605e-10,1.147962e-11
-5.441764e-10,1.1365243e-11
-3.240662e-10,1.1252719e-11
-2.2076416e-10,1.11420205e-11
-1.441763e-10,1.1033117e-11
-8.419125e-11,1.0925977e-11
-3.7071644e-11,1.08205745e-11
-2.7479408e-10,1.0716879e-11
-6.626656e-10,1.06148606e-11
-3.8151296e-10,1.0514493e-11
-8.727632e-10,1.0415747e-11
-5.295137e-10,1.0318598e-11
-9.49328e-10,1.022302e-11
-1.1994461e-09,1.0128985e-11
-1.1336998e-09,1.00364664e-11
-1.0743243e-09,9.945441e-12
-1.6400833e-09,9.855883e-12
-1.6950062e-09,9.767767e-12
-1.6527902e-09,9.681071e-12
-2.2285847e-09,9.595769e-12
-2.4422862e-09,9.511839e-12
-2.5717877e-09,9.429258e-12
-2.23374e-09,9.3480015e-12
-1.6265329e-09,9.268047e-12
-1.4439149e-09,9.189377e-12
-1.7331233e-09,9.111966e-12
-2.1139477e-09,9.0357955e-12
-2.326121e-09,8.960843e-12
-2.1968816e-09,8.887087e-12
-2.1676172e-09,8.81451e-12
-2.2993265e-09,8.74309e-12
-3.0825966e-09,8.672807e-12
-3.1364267e-09,8.603644e-12
-2.598417e-09,8.5355785e-12
-1.9913244e-09,8.4685965e-12
-1.7476802e-09,8.402678e-12
-1.3893385e-09,8.337804e-12
-2.4083144e-09,8.273958e-12
-2.0019377e-09,8.211121e-12
-2.253635e-09,8.149278e-12
-1.910843e-09,8.088413e-12
-1.7907199e-09,8.028505e-12
-1.2720938e-09,7.9695426e-12
-1.3581605e-09,7.9115065e-12
-1.2650947e-09,7.854384e-12
-1.8747852e-09,7.798156e-12
-2.0805353e-09,7.90025e-12
-1.8849815e-09,8.032781e-12
-1.6234681e-09,8.155939e-12
-2.0923259e-09,8.429032e-12
-1.1839889e-09,8.851903e-12
-1.7144247e-09,9.534126e-12
-2.0019744e-09,1.0198118e-11
-1.5027316e-09,1.105247e-11
-1.9269097e-09,1.2268239e-11
-2.224383e-09,1.36223515e-11
-1.949344e-09,1.5086071e-11
-1.0304065e-09,1.6787568e-11
-8.124227e-10,1.8677013e-11
-7.1352824e-10,2.0528999e-11
-6.8314555e-11,2.2577879e-11
2.9740824e-10,2.4678362e-11
3.8674983e-10,2.704505e-11
-2.5326186e-10,2.9538587e-11
-5.8962335e-10,3.2181268e-11
3.4119427e-10,3.4862675e-11
5.9249344e-10,3.7453953e-11
1.2240104e-09,4.034289e-11
9.638486e-10,4.3113728e-11
6.8830486e-10,4.5775054e-11
7.6652995e-10,4.833837e-11
5.041475e-10,5.0900246e-11
6.768575e-10,5.332957e-11
3.3818157e-10,5.5724834e-11
4.0912496e-10,5.795523e-11
2.8052122e-10,6.011172e-11
8.7690477e-10,-1.3733575e-09
1.0683155e-09,-1.5993178e-09
1.5091765e-09,-1.1629719e-09
1.0528722e-09,-1.6392242e-09
1.4907678e-10,-1.1638779e-09
1.1730066e-09,-1.3434249e-09
1.2680992e-09,-9.740397e-10
