#0_step_0,#0_step_1
-36.23465,-63.468483
-36.627098,-63.477623
-36.997375,-63.486725
-37.352673,-63.49575
-37.699013,-63.50471
-38.030193,-63.513622
-38.35531,-63.522472
-38.677685,-63.53125
-38.985256,-63.53999
-39.2903,-63.548656
-39.589123,-63.55726
-39.883507,-63.56582
-40.17368,-63.57432
-40.459087,-63.582745
-40.734238,-63.591133
-41.014656,-63.59945
-41.293842,-63.607735
-41.576122,-63.61593
-41.841213,-63.624084
-42.11855,-63.63219
-42.39341,-63.64023
-42.67054,-63.648216
-42.94539,-63.65615
-43.22866,-63.664024
-43.504646,-63.671837
-43.789494,-63.679607
-44.07333,-63.687336
-44.35866,-63.694996
-44.642315,-63.702587
-44.93279,-63.71015
-45.224983,-63.71765
-45.50558,-63.71653
-45.783684,-63.720757
-46.064186,-63.726734
-46.33018,-63.72638
-46.583164,-63.730904
-46.842827,-63.737133
-47.095528,-63.744194
-47.338768,-63.743507
-47.56909,-63.738514
-47.79152,-63.741558
-48.00141,-63.747498
-48.20511,-63.75482
-48.39562,-63.75399
-48.572773,-63.752113
-48.73263,-63.739124
-48.878857,-63.716896
-49.016537,-63.683556
-49.14207,-63.63637
-49.24433,-63.558094
-49.34029,-63.50698
-49.42543,-63.42446
-49.498848,-63.347443
-49.55794,-63.31309
-49.607124,-63.22027
-49.645397,-63.129406
-49.672874,-63.056652
-49.689884,-62.954357
-49.696877,-62.884228
-49.694344,-62.75354
-49.68283,-62.602394
-49.662888,-62.400616
-49.635143,-62.16582
-49.600243,-61.885735
-49.55889,-61.51243
-49.511833,-61.128082
-49.459858,-60.687508
-49.40381,-60.16382
-49.344566,-59.594036
-49.27616,-58.886982
-49.18351,-58.11275
-49.096977,-57.23221
-49.025093,-56.273537
-48.960403,-55.162464
-48.87742,-53.854195
-48.783516,-52.321674
-48.70907,-50.680443
-48.628124,-49.08476
-48.54977,-47.70397
-48.478,-46.601524
-48.42959,-45.776093
-48.334198,-45.231647
-48.23639,-44.85256
-48.142487,-44.656586
-48.06627,-44.539894
-47.984436,-44.516876
-47.90916,-44.565285
-47.84542,-44.715744
-47.730633,-44.94274
-47.589195,-45.220367
-47.428566,-45.513725
-47.228424,-45.82884
-47.043037,-46.1359
-46.85554,-46.45155
-46.609,-46.756477
-46.313393,-47.06489
-45.9665,-47.39147
-45.580048,-47.70468
-45.139687,-47.99403
-44.649338,-48.26638
-43.98025,-48.52755
-43.285187,-48.782417
-42.498375,-49.033993
-41.69512,-49.275505
-40.825264,-49.50699
-39.97542,-49.72779
-39.121124,-49.93733
-38.23077,-50.151283
-37.30844,-50.358295
-36.36278,-50.55366
-35.429306,-50.740517
-34.47727,-50.923008
-33.612926,-51.0983
-32.881702,-51.27074
-32.33729,-51.440594
-31.893208,-51.602703
-31.553843,-51.761047
-31.342304,-51.91577
-31.246662,-52.07254
-31.214031,-52.2258
-31.257,-52.37907
-31.33369,-52.531574
-31.443792,-52.6751
-31.561743,-52.82298
-31.642984,-52.97489
-31.74052,-53.12868
-31.847912,-53.27842
-31.973944,-53.421947
-32.103996,-53.56258
-32.20723,-53.710735
-32.287758,-53.85962
-32.385033,-54.009563
-32.52288,-54.16148
-32.71239,-54.304432
-32.913662,-54.45061
-33.10311,-54.592724
-33.300247,-54.739197
-33.52896,-54.884834
-33.775593,-55.025043
-34.03468,-55.164936
-34.30314,-55.301643
-34.57586,-55.436634
-34.84713,-55.566895
-35.117485,-55.688255
-35.38815,-55.812004
-35.65816,-55.93001
-35.92695,-56.044506
-36.196117,-56.15147
-36.46305,-56.251465
-36.72625,-56.34397
-36.98777,-56.43056
-37.24525,-56.51241
-37.50057,-56.587994
-37.752766,-56.655083
-38.00128,-56.716736
-38.24569,-56.772003
-38.484905,-56.82076
-38.718517,-56.86308
-38.947693,-56.899097
-39.171383,-56.926033
-39.38905,-56.94919
-39.600273,-56.967216
-39.80466,-56.98
-39.99987,-56.98772
-40.188843,-56.990562
-40.37013,-56.988808
-40.54311,-56.982727
-40.70733,-56.972607
-40.86237,-56.95878
-41.00785,-56.94159
-41.1434,-56.921387
-41.268677,-56.89856
-41.383392,-56.873547
-41.487267,-56.84676
-41.580105,-56.818657
-41.66175,-56.789722
-41.732136,-56.76045
-41.791275,-56.7313
-41.83927,-56.70282
-41.876324,-56.675438
-41.90275,-56.649666
-41.918945,-56.625885
-41.925476,-56.60453
-41.922966,-56.58592
-41.91218,-56.570343
-41.893993,-56.55802
-41.869335,-56.549114
-41.839275,-56.543724
-41.804943,-56.54185
-41.767498,-56.54345
-41.728157,-56.548443
-41.688164,-56.556652
-41.648743,-56.56787
-41.61109,-56.58186
-41.576363,-56.598347
-41.545643,-56.617027
-41.519886,-56.63761
-41.499977,-56.65974
-41.48664,-56.683147
-41.480476,-56.70749
-41.48194,-56.732464
-41.491344,-56.757793
-41.50883,-56.78321
-41.534462,-56.80846
-41.568153,-56.833294
-41.609715,-56.857533
-41.658867,-56.880962
-41.715282,-56.903404
-41.778534,-56.924744
-41.848183,-56.944813
-41.923748,-56.963512
-42.004738,-56.980743
-42.090645,-56.99643
-42.180973,-57.01051
-42.27523,-57.02291
-42.372932,-57.03363
-42.473667,-57.042625
-42.576984,-57.04989
-42.682518,-57.05545
-42.789955,-57.059303
-42.898975,-57.061493
-43.009346,-57.062073
-43.1209,-57.061085
-43.233486,-57.058643
-43.347027,-57.0548
-43.461517,-57.04967
-43.576973,-57.043404
-43.693462,-57.03608
-43.811085,-57.027874
-43.92998,-57.01896
-44.050213,-57.00948
-44.171875,-56.999615
-44.295002,-56.989563
-44.419502,-56.9795
-44.545204,-56.969635
-44.671783,-56.96015
-44.798798,-56.951244
-44.92566,-56.943104
-45.051674,-56.935875
-45.176056,-56.929768
-45.29786,-56.924896
-45.416035,-56.9214
-45.529305,-56.919395
-45.636253,-56.918957
-45.73536,-56.920166
-45.825104,-56.923035
-45.904083,-56.927605
-45.971146,-56.933857
-46.025444,-56.941734
-46.066486,-56.951225
-46.094185,-56.96222
-46.1088,-56.974648
-46.111046,-56.988354
-46.102028,-57.003246
-46.083427,-57.019176
-46.057434,-57.036
-46.02677,-57.053566
-45.994675,-57.071686
-45.964672,-57.090233
-45.94049,-57.10903
-45.9258,-57.12791
-45.92401,-57.146706
-45.938183,-57.165264
-45.970806,-57.183434
-46.023785,-57.201057
-46.09831,-57.217995
-46.194702,-57.23408
-46.312458,-57.249218
-46.45026,-57.263233
-46.60628,-57.27604
-46.778362,-57.287487
-46.96441,-57.297466
-47.162514,-57.305897
-47.371166,-57.312653
-47.58932,-57.317665
-47.81637,-57.32082
-48.052124,-57.32206
-48.296772,-57.321327
-48.5508,-57.318573
-48.81483,-57.31375
-49.08947,-57.306847
-49.375103,-57.297882
-49.67173,-57.286842
-49.97869,-57.27381
-50.294777,-57.25884
-50.618084,-57.242058
-50.946087,-57.22357
-51.275776,-57.2036
-51.60359,-57.182323
-51.92562,-57.160023
-52.23775,-57.13694
-52.535957,-57.113426
-52.81659,-57.089836
-53.076576,-57.06654
-53.31364,-57.04397
-53.52642,-57.02251
-53.714394,-57.002613
-53.877922,-56.98469
-54.01825,-56.969154
-54.137146,-56.956367
-54.23684,-56.946716
-54.319664,-56.94047
-54.38796,-56.93789
-54.443848,-56.93916
-54.489246,-56.94441
-54.52589,-56.953693
-54.555286,-56.96701
-54.578785,-56.984264
-54.597603,-57.005352
-54.612755,-57.03009
-54.625122,-57.05825
-54.635456,-57.08958
-54.644356,-57.1238
-54.652313,-57.160606
-54.65971,-57.19972
-54.666832,-57.240814
-54.673897,-57.28362
-54.68102,-57.32786
-54.688305,-57.37326
-54.69579,-57.419586
-54.703583,-57.466656
-54.71177,-57.514244
-54.72046,-57.562206
-54.729767,-57.610413
-54.739845,-57.65876
-54.750786,-57.707153
-54.762672,-57.755547
-54.775574,-57.8039
-54.789543,-57.852245
-54.804607,-57.900543
-54.820763,-57.948864
-54.838,-57.997265
-54.8563,-58.045815
-54.87562,-58.094566
-54.895897,-58.143635
-54.917065,-58.193073
-54.93905,-58.24295
-54.96178,-58.293304
-54.98513,-58.34416
-55.009026,-58.39553
-55.033337,-58.44734
-55.057972,-58.4995
-55.082787,-58.55181
-55.107674,-58.604015
-55.132484,-58.655724
-55.157104,-58.706383
-55.181377,-58.755333
-55.205177,-58.80177
-55.228355,-58.84483
-55.250782,-58.883583
-55.272285,-58.917248
-55.292725,-58.945152
-55.31197,-58.966908
-55.329872,-58.982353
-55.34629,-58.99165
-55.361073,-58.995323
-55.374096,-58.99421
-55.385246,-58.989525
-55.39441,-58.98281
-55.401478,-58.97575
-55.406384,-58.970104
-55.409058,-58.967506
-55.409454,-58.96942
-55.407562,-58.976948
-55.40339,-58.990906
-55.396984,-59.01181
-55.38841,-59.039864
-55.377808,-59.075073
-55.365307,-59.11728
-55.351124,-59.166283
-55.33548,-59.221916
-55.318676,-59.284096
-55.301056,-59.35282
-55.28297,-59.428032
-55.264893,-59.509613
-55.247234,-59.597298
-55.230537,-59.690697
-55.215313,-59.78941
-55.2021,-59.892956
-55.191406,-60.001087
-55.18379,-60.113594
-55.179695,-60.2305
-55.179604,-60.35199
-55.18386,-60.478405
-55.1928,-60.61012
-55.206646,-60.74752
-55.225574,-60.89087
-55.249683,-61.04013
-55.270153,-61.19491
-55.30128,-61.35441
-55.339317,-61.517357
-55.38316,-61.68214
-55.424095,-61.846863
-55.468018,-62.009438
-55.522804,-62.167656
-55.58451,-62.319317
-55.645256,-62.462322
-55.71529,-62.59481
-55.780983,-62.715393
-55.85901,-62.823273
-55.93502,-62.918243
-56.011566,-63.00071
-56.086235,-63.071472
-56.16554,-63.13157
-56.255928,-63.182198
-56.364296,-63.224495
-56.45346,-63.259624
-56.55317,-63.28869
-56.659706,-63.312733
-56.758606,-63.332684
-56.858696,-63.349373
-56.97288,-63.363426
-57.09257,-63.375366
-57.20614,-63.3856
-57.340485,-63.394398
-57.46113,-63.402016
-57.54366,-63.40867
-57.64076,-63.414543
-57.737232,-63.41981
-57.750862,-63.424644
-57.803345,-63.42915
-57.82234,-63.43341
-57.778633,-63.4375
-57.725994,-63.44151
-57.578827,-63.445477
-57.26529,-63.449394
-56.795124,-63.453346
-56.313362,-63.457317
-55.74525,-63.461315
-55.166798,-63.46537
-54.44641,-63.469482
-53.68162,-63.473633
-52.78443,-63.47785
-51.724842,-63.482124
-50.532288,-63.48644
-49.303333,-63.49082
-48.108345,-63.49524
-47.07777,-63.499733
-46.15234,-63.504265
-45.288292,-63.50883
-44.533916,-63.51344
-43.91571,-63.51809
-43.45497,-63.522766
-43.160378,-63.52749
-42.95733,-63.532227
-42.804268,-63.536995
-42.72002,-63.541798
-42.7395,-63.546608
-42.776955,-63.55143
-42.84408,-63.556286
-42.976837,-63.56115
-43.113544,-63.56602
-43.280952,-63.57091
-43.49125,-63.575798
-43.69415,-63.58069
-43.875156,-63.58559
-44.04567,-63.590496
-44.184948,-63.595398
-44.289013,-63.60029
-44.357395,-63.605186
-44.43127,-63.610077
-44.472218,-63.614952
-44.424896,-63.619823
-44.418556,-63.624702
-44.312447,-63.629547
-44.141853,-63.63441
-43.90882,-63.63924
-43.636772,-63.644066
-43.27724,-63.648876
-42.81319,-63.653667
-42.254833,-63.658455
-41.660534,-63.663208
-40.984505,-63.667957
-40.29295,-63.672688
-39.5414,-63.6774
-38.811188,-63.68209
-38.168636,-63.68676
-37.649708,-63.691425
-37.21332,-63.696056
-36.879246,-63.700665
-36.667854,-63.70525
-36.597,-63.70981
-36.662636,-63.714367
-36.82435,-63.718884
-37.03591,-63.72339
-37.30739,-63.727856
-37.651817,-63.73232
-37.993893,-63.736744
-38.34201,-63.741158
-38.68814,-63.745537
-39.06158,-63.74989
-39.377914,-63.754223
-39.68023,-63.758526
-39.90455,-63.762806
-40.055523,-63.76705
-40.203808,-63.77129
-40.38604,-63.77549
-40.47396,-63.77967
-40.467567,-63.783813
-40.371983,-63.787945
-40.194115,-63.79204
-40.031292,-63.796112
-39.802723,-63.80016
-39.37097,-63.804176
-38.83979,-63.808178
-38.151787,-63.81214
-37.359684,-63.816082
-36.50889,-63.82
-35.699814,-63.823883
-34.82867,-63.827747
-33.85697,-63.831566
-32.725197,-63.83538
-31.593548,-63.839172
-30.70552,-63.84292
-30.088802,-63.84664
-29.634502,-63.850334
-29.262035,-63.854023
-28.91515,-63.857666
-28.617285,-63.86129
-28.47459,-63.86488
-28.501596,-63.868458
-28.667883,-63.871986
-28.932886,-63.875496
-29.283268,-63.87898
-29.643194,-63.882454
-30.049068,-63.885883
-30.472958,-63.889294
-30.887188,-63.89267
-31.316513,-63.896027
-31.72168,-63.89936
-32.12144,-63.90266
-32.558342,-63.905945
-32.954502,-63.90919
-33.360596,-63.912422
-33.753876,-63.91561
-34.1348,-63.918785
-34.513416,-63.921944
-34.88701,-63.92506
-35.26119,-63.928154
-35.63573,-63.93122
-36.008144,-63.934277
-36.360897,-63.937286
-36.701454,-63.940296
-37.04281,-63.943268
-37.385303,-63.946205
-37.734688,-63.949116
-38.0767,-63.952026
-38.415638,-63.954895
-38.757576,-63.957752
-39.107872,-63.960564
-39.448082,-63.963367
-39.78819,-63.966133
-40.126675,-63.96889
-40.462646,-63.97161
-40.78747,-63.974316
-41.115616,-63.97699
-41.43622,-63.979652
-41.747368,-63.982277
-42.055885,-63.984875
-42.35924,-63.98747
-42.653816,-63.990013
-42.93879,-63.99256
-43.217506,-63.995075
-43.493515,-63.99755
-43.758003,-64.00002
-44.00355,-64.002464
-44.246002,-64.00488
-44.487965,-64.00729
-44.72727,-64.00966
-44.95334,-64.01202
-45.167774,-64.01434
-45.387337,-64.01665
-45.594986,-64.018936
-45.801483,-64.021194
-45.99438,-64.02344
-46.185837,-64.02566
-46.36949,-64.027855
-46.542446,-64.030045
-46.712257,-64.032196
-46.873253,-64.03432
-47.03018,-64.03644
-47.174004,-64.03851
-47.311794,-64.04059
-47.44201,-64.04263
-47.561234,-64.04466
-47.672096,-64.04667
-47.776817,-64.04866
-47.87312,-64.05061
-47.96045,-64.05257
-48.038643,-64.05449
-48.107803,-64.05638
-48.168114,-64.05827
-48.217903,-64.060135
-48.260838,-64.06198
-48.296284,-64.0638
-48.324425,-64.06559
-48.343044,-64.06738
-48.35697,-64.06914
-48.3628,-64.070885
-48.365067,-64.07262
-48.362877,-64.07431
-48.356453,-64.076
-48.346226,-64.07765
-48.33272,-64.0793
-48.316444,-64.08095
-48.29798,-64.08254
-48.277878,-64.08413
-48.256718,-64.08571
-48.23507,-64.08725
-48.213493,-64.08878
-48.19253,-64.090294
-48.172737,-64.091805
-48.15461,-64.09328
-48.138657,-64.09474
-48.125282,-64.09619
-48.114914,-64.09761
-48.107906,-64.099014
-48.104538,-64.10042
-48.105034,-64.10177
-48.10956,-64.10313
-48.11819,-64.10447
-48.130947,-64.10579
-48.14778,-64.10709
-48.16856,-64.108376
-48.193123,-64.109634
-48.2212,-64.110886
-48.252495,-64.11214
-48.286686,-64.11336
-48.323383,-64.11455
-48.362206,-64.11573
-48.40273,-64.1169
-48.444504,-64.11805
-48.487114,-64.11919
-48.53013,-64.12029
-48.573124,-64.12139
-48.615658,-64.12248
-48.65737,-64.12356
-48.697865,-64.12462
-48.736786,-64.12564
-48.7738,-64.12667
-48.808617,-64.12768
-48.840923,-64.12868
-48.870476,-64.129654
-48.897038,-64.13061
-48.92041,-64.13155
-48.94042,-64.13248
-48.95692,-64.13341
-48.9698,-64.13429
-48.978977,-64.13518
-48.984413,-64.13605
-48.986115,-64.1369
-48.98414,-64.13774
-48.978542,-64.13857
-48.969498,-64.13939
-48.95719,-64.14019
-48.941875,-64.14097
-48.923874,-64.14172
-48.903553,-64.14249
-48.881355,-64.14323
-48.857727,-64.14394
-48.83324,-64.14466
-48.80845,-64.14536
-48.783966,-64.14604
-48.760403,-64.146706
-48.738388,-64.14736
-48.71856,-64.14801
-48.701496,-64.148636
-48.687794,-64.149254
-48.67794,-64.14986
-48.6724,-64.15044
-48.671562,-64.15102
-48.67574,-64.15159
-48.685143,-64.15213
-48.699913,-64.152664
-48.720074,-64.15318
-48.745583,-64.1537
-48.77633,-64.154205
-48.812122,-64.154686
-48.852722,-64.15517
-48.897846,-64.155624
-48.94718,-64.15607
-49.000397,-64.15651
-49.05715,-64.15693
-49.11712,-64.15735
-49.179974,-64.15773
-49.245377,-64.15812
-49.313076,-64.15849
-49.382767,-64.15886
-49.454205,-64.15921
-49.527195,-64.15955
-49.60156,-64.159874
-49.677135,-64.160194
-49.753826,-64.1605
-49.83156,-64.16078
-49.910297,-64.161064
-49.990055,-64.16133
-50.0709,-64.16159
-50.1529,-64.16184
-50.236176,-64.16207
-50.320873,-64.16229
-50.40712,-64.16252
-50.495026,-64.16271
-50.584656,-64.1629
-50.676,-64.163086
-50.76896,-64.16326
-50.86335,-64.16342
-50.95888,-64.16357
-51.05521,-64.16371
-51.15188,-64.16383
-51.2484,-64.163956
-51.344208,-64.16405
-51.438637,-64.16414
-51.530914,-64.16423
-51.62018,-64.16429
-51.705452,-64.16437
-51.78579,-64.16441
-51.860218,-64.164474
-51.927856,-64.1645
-51.987976,-64.16453
-52.039978,-64.164536
-52.083447,-64.16455
-52.118084,-64.16455
-52.143944,-64.16453
-52.161278,-64.164505
-52.170784,-64.164474
-52.173504,-64.16441
-52.17091,-64.16438
-52.164745,-64.16431
-52.15693,-64.164246
-52.149498,-64.16415
-52.144398,-64.16406
-52.143456,-64.16397
-52.14834,-64.16386
-52.16038,-64.16374
-52.18059,-64.16361
-52.209583,-64.16347
-52.247566,-64.16332
-52.294434,-64.16318
-52.349815,-64.16301
-52.413246,-64.16284
-52.484272,-64.16265
-52.562397,-64.162476
-52.647217,-64.16228
-52.738262,-64.16207
-52.835033,-64.16185
-52.93706,-64.16163
-53.043987,-64.16139
-53.15558,-64.161156
-53.27179,-64.16091
-53.39274,-64.16066
-53.518654,-64.16039
-53.64988,-64.16012
-53.786743,-64.159836
-53.929558,-64.159546
-54.07847,-64.159256
-54.23336,-64.15895
-54.393757,-64.15864
-54.558693,-64.15831
-54.726696,-64.15799
-54.895824,-64.15765
-55.06383,-64.1573
-55.22837,-64.15696
-55.387226,-64.1566
-55.53842,-64.156235
-55.680397,-64.15586
-55.81201,-64.15547
-55.932625,-64.15509
-56.04201,-64.154686
-56.140358,-64.15429
-56.22814,-64.153885
-56.306072,-64.15346
-56.37494,-64.15303
-56.435535,-64.152596
-56.488575,-64.15216
-56.534687,-64.15171
-56.57437,-64.15126
-56.608,-64.1508
-56.635857,-64.15034
-56.65801,-64.14986
-56.674446,-64.14937
-56.684998,-64.14888
-56.689445,-64.14839
-56.68757,-64.1479
-56.679108,-64.147385
-56.66393,-64.14687
-56.641987,-64.14635
-56.613415,-64.14582
-56.57852,-64.14528
-56.537895,-64.144745
-56.49237,-64.14421
-56.443077,-64.14365
-56.391533,-64.14309
-56.33944,-64.142525
-56.28878,-64.14195
-56.24167,-64.14136
-56.200226,-64.140785
-56.166565,-64.1402
-56.142525,-64.139595
-56.12968,-64.13899
-56.12923,-64.13838
-56.141895,-64.13778
-56.167927,-64.137146
-56.207104,-64.13652
-56.25884,-64.13588
-56.322212,-64.13524
-56.396233,-64.1346
-56.479942,-64.13396
-56.572548,-64.13331
-56.6664,-64.132645
-56.77249,-64.13197
-56.887245,-64.1313
-57.0093,-64.13062
-57.137775,-64.12994
-57.272102,-64.12924
-57.41192,-64.12856
-57.55717,-64.12785
-57.708088,-64.12715
-57.865192,-64.12644
-58.029358,-64.12572
-58.20177,-64.125
-58.38392,-64.124275
-58.57729,-64.12354
-58.783123,-64.1228
-59.00194,-64.122055
-59.23332,-64.121315
-59.475746,-64.12056
-59.726643,-64.11981
-59.982513,-64.11905
-60.232597,-64.11827
-60.45716,-64.11147
-60.68043,-64.102745
-60.905163,-64.08977
-61.119484,-64.075424
-61.295174,-64.03254
-61.437378,-64.0161
-61.57411,-64.00899
-61.679577,-63.96773
-61.763206,-63.946632
-61.830025,-63.93202
-61.897602,-63.8945
-61.899437,-63.834484
-61.882072,-63.780304
-61.85329,-63.74569
-61.828876,-63.720013
-61.78837,-63.646442
-61.746925,-63.5093
-61.714317,-63.405174
-61.638836,-63.279613
-61.550182,-63.15625
-61.432495,-63.013817
-61.255116,-62.79125
-61.08299,-62.55598
-60.926197,-62.339752
-60.724632,-62.074024
-60.480064,-61.7247
-60.182446,-61.291725
-59.824127,-60.741882
-59.390816,-60.13618
-58.928265,-59.514244
-58.335876,-58.86205
-57.7306,-58.060608
-57.01068,-57.17765
-56.278767,-56.062103
-55.507072,-54.85019
-54.73993,-53.59887
-54.003742,-52.36613
-53.264973,-51.13737
-52.447044,-49.894344
-51.5948,-48.588375
-50.741493,-47.247734
-49.8648,-45.897083
-48.973164,-44.648834
-48.10003,-43.64961
-47.374115,-42.84175
-46.804726,-42.130035
-46.394444,-41.41863
-46.12439,-40.711174
-45.929886,-39.94361
-45.741528,-39.26373
-45.630024,-38.71631
-45.618168,-38.244827
-45.723133,-37.807602
-45.88789,-37.312386
-46.028263,-36.77052
-46.196465,-36.20184
-46.378937,-35.568573
-46.58978,-34.93755
-46.818127,-34.25997
-47.02736,-33.631836
-47.222343,-33.167618
-47.39516,-32.777023
-47.545574,-32.428753
-47.72191,-32.129097
-47.90519,-31.903599
-48.087425,-31.675694
-48.26755,-31.491415
-48.469894,-31.356396
-48.705982,-31.34367
-48.96827,-31.428715
