#0_step_0,#0_step_1
-78.30745,-70.86324
-78.38419,-70.689674
-78.4458,-70.41656
-78.49544,-71.36434
-78.53566,-72.22616
-78.56847,-70.4024
-78.59546,-70.445145
-78.617874,-71.35244
-78.6367,-71.12569
-78.65272,-69.76564
-78.66652,-66.87279
-78.678604,-67.23323
-78.689316,-68.047
-78.69899,-66.49605
-78.70779,-64.78127
-78.71596,-64.13325
-78.723595,-63.361774
-78.730835,-65.88627
-78.737755,-65.07659
-78.7444,-64.369934
-78.750854,-64.55144
-78.75714,-64.19979
-78.763306,-64.48082
-78.769356,-66.29415
-78.775314,-67.06319
-78.781204,-66.48238
-78.787025,-66.89955
-78.7928,-65.97702
-78.79853,-65.55633
-78.804214,-66.23476
-78.80986,-67.05085
-78.815475,-68.89094
-78.82106,-68.91487
-78.826614,-69.10689
-78.83213,-68.6373
-78.83762,-68.36732
-78.843094,-67.98267
-78.848526,-66.97835
-77.92828,-68.60749
-77.97563,-65.645645
-78.13093,-67.43575
-78.27846,-67.06383
-78.403366,-65.7861
-76.53652,-60.603813
-76.75403,-60.34916
-76.05916,-60.663963
-75.73262,-59.609455
-76.208984,-59.14231
-75.48598,-58.631817
-75.93583,-59.738777
-76.41997,-59.516396
-76.85477,-60.04882
-76.21912,-59.938805
-75.93403,-60.45141
-76.41063,-62.61306
-76.90315,-64.27955
-76.30184,-63.850353
-76.67934,-64.73837
-75.44579,-64.52248
-73.13616,-65.37027
-73.80374,-64.37669
-74.679405,-63.733727
-71.815025,-64.39316
-71.935585,-66.77699
-71.952835,-66.12917
-72.9219,-65.68853
-73.0661,-67.4527
-70.88924,-69.20296
-68.86027,-68.1382
-68.61289,-68.34272
-68.32186,-69.047325
-68.55553,-69.66892
-67.05398,-70.28872
-66.81813,-69.47933
-65.075874,-70.61815
-66.169106,-68.24711
-65.62527,-67.36464
-66.101395,-65.696304
-66.63538,-66.47902
-68.11708,-67.97576
-66.8969,-69.40863
-64.98588,-70.283615
-65.64215,-70.70408
-64.24438,-70.912254
-64.29823,-71.13209
-63.688984,-72.189926
-60.737873,-72.60118
-61.085888,-71.82849
-58.009438,-71.59345
-57.690685,-70.910355
-57.74636,-72.09402
-59.35682,-70.34173
-58.897106,-71.1396
-57.326927,-70.8918
-57.530193,-72.12895
-58.13798,-71.907776
-58.0594,-72.64019
-56.379486,-73.11354
-58.22118,-73.589455
-56.971416,-74.74808
-57.57301,-75.76296
-58.15572,-76.062546
-58.843117,-76.74289
-57.513233,-77.35454
-59.24345,-75.63427
-56.05412,-76.187515
-54.453156,-76.8477
-53.207153,-77.42433
-55.33369,-77.90543
-56.546425,-78.29889
-56.799915,-77.95194
-58.69281,-77.0307
-60.943756,-77.470375
-58.86728,-77.91335
-58.70353,-77.461105
-56.4116,-77.8275
-53.79815,-78.21138
-53.414867,-78.53529
-53.45809,-78.79921
-54.722797,-79.01187
-53.47987,-79.182144
-54.95473,-79.317856
-54.61552,-79.42561
-52.76705,-79.51094
-52.540447,-79.57832
-53.54342,-79.631424
-53.61698,-79.67317
-51.766273,-79.70591
-52.219414,-79.73154
-53.952507,-79.75153
-54.033722,-79.767075
-56.28999,-79.7791
-56.425526,-79.78835
-58.57926,-79.795425
-58.29232,-79.800766
-57.258812,-79.80474
-56.395885,-79.80765
-58.13915,-79.809685
-57.785107,-79.81105
-59.04782,-79.811874
-59.988853,-79.81228
-60.45045,-79.81234
-61.825386,-79.81212
-63.123314,-79.81169
-64.047066,-79.81106
-63.139484,-79.8103
-63.802174,-79.80943
-62.03832,-79.80846
-61.58219,-79.80739
-61.649696,-79.80626
-61.109364,-79.80508
-58.642017,-79.80383
-59.153557,-79.80257
-59.005085,-79.80124
-59.53711,-79.799904
-57.28477,-79.798546
-57.659782,-79.79716
-56.734436,-79.79574
-58.393635,-79.7943
-57.59596,-79.79287
-59.740704,-79.79143
-60.928383,-79.790016
-60.097584,-79.788635
-61.6687,-79.78728
-60.631927,-79.78596
-58.536163,-79.78476
-58.441784,-79.78377
-57.952564,-79.782875
-59.374184,-79.78209
-60.35418,-79.78138
-60.262257,-79.78087
-61.827187,-79.7805
-60.47985,-79.78048
-61.8043,-79.781006
-63.17277,-79.78188
-61.13629,-79.78334
-61.098522,-79.78526
-58.668663,-79.78735
-58.729504,-79.78999
-56.60548,-79.79311
-56.862843,-79.79697
-58.32531,-79.801346
-55.698803,-79.805984
-57.587807,-79.810745
-56.45511,-79.816086
-55.18396,-79.821655
-53.101044,-79.82735
-54.23356,-79.83286
-56.36549,-79.83824
-55.01597,-79.84334
-56.063465,-79.848465
-52.873657,-79.85349
-54.999077,-79.85832
-54.217823,-79.863014
-53.74591,-79.867516
-53.642082,-79.87171
-53.8424,-79.875626
-52.649647,-79.87927
-54.025085,-79.88267
-51.569996,-79.88583
-49.15096,-79.88877
-48.14024,-79.8915
-49.6729,-79.89403
-48.97509,-79.89635
-48.823082,-79.8985
-50.113564,-79.90045
-51.707314,-79.90226
-50.016182,-79.9039
-51.710884,-79.90541
-50.44351,-79.9068
-50.87666,-79.19515
-51.957306,-79.294044
-54.126545,-79.42058
-52.93824,-79.52586
-55.020008,-79.61006
-54.725105,-79.169
-54.91272,-79.312836
-53.25128,-78.26453
-52.796593,-77.937485
-51.122517,-78.29116
-52.803795,-78.0849
-52.00048,-78.42794
-54.37246,-78.14293
-55.095295,-77.55134
-53.57366,-77.66628
-54.99917,-76.694824
-54.172935,-75.81828
-52.92396,-75.35815
-52.14997,-75.14717
-50.34896,-76.02612
-48.980972,-75.88637
-49.586853,-74.666756
-49.027973,-73.48773
-49.602,-73.25133
-49.96447,-72.25448
-52.154957,-73.04469
-51.59793,-73.6703
-51.336304,-74.37693
-51.662395,-72.798904
-53.68807,-71.94888
-53.77527,-71.70085
-52.040142,-72.1107
-49.703426,-71.30836
-49.47496,-71.91026
-50.911533,-70.72566
-52.284492,-71.93827
-52.029015,-71.139046
-53.624687,-71.30587
-55.72994,-69.11165
-57.166405,-68.337
-57.584034,-68.09206
-58.1698,-68.49123
-60.502705,-68.18602
-61.876842,-67.84059
-62.847237,-67.66984
-61.879444,-66.45092
-60.689247,-66.17658
-61.404766,-65.54589
-62.24629,-65.89179
-63.838085,-65.83282
-65.2357,-63.622856
-66.028854,-63.239723
-65.305115,-63.30255
-67.140015,-62.650856
-67.41579,-61.946594
-67.06123,-61.152546
-67.85191,-60.722137
-67.40196,-60.561188
-68.52649,-57.551575
-67.73639,-57.983723
-67.27202,-58.681072
-68.91365,-59.58848
-69.53234,-57.6276
-69.517105,-56.08204
-70.99849,-57.56062
-72.41673,-58.35198
-71.75643,-57.811134
-70.61107,-57.80491
-70.73042,-58.832195
-71.94705,-59.530525
-72.395645,-58.797913
-73.45418,-59.028065
-72.4524,-58.75933
-72.10396,-58.367912
-73.132484,-57.921803
-72.88867,-56.599525
-73.78603,-56.698975
-74.685684,-56.674377
-75.4797,-58.14162
-71.943054,-58.87331
-72.64409,-60.157818
-72.97362,-60.493477
-73.88844,-61.98638
-73.33352,-59.54728
-74.1942,-61.348106
-75.089676,-60.66227
-75.86473,-60.07644
-76.50871,-60.81591
-77.03371,-60.177864
-77.456795,-61.035484
-77.795456,-60.203655
-78.065506,-61.00152
-78.28035,-62.71752
-78.451035,-63.599182
-78.58653,-64.3558
-78.69408,-66.38519
-78.77947,-66.05321
-78.84738,-65.51102
-78.901505,-66.56292
-78.94475,-67.232925
-78.979454,-67.209465
-79.007454,-67.14781
-79.03017,-68.02606
-79.04875,-69.497696
-79.06409,-69.72691
-79.07686,-70.64787
-79.087616,-70.63351
-79.0968,-71.650345
-79.10474,-73.11133
-79.11169,-74.401085
-79.11786,-71.7581
-79.123405,-72.24483
-79.12846,-72.96654
-79.13313,-74.16354
-79.13748,-74.19173
-79.14158,-73.657425
-79.14546,-74.67568
-79.149185,-74.038895
-79.15275,-74.92719
-79.15621,-75.82166
-79.15957,-75.788216
-79.16285,-76.49233
-79.16606,-75.842094
-79.169205,-76.41189
-79.17229,-76.99122
-79.17533,-77.49473
-79.17833,-77.92526
-79.18129,-77.00918
-79.18422,-77.453125
-79.18711,-77.889244
-79.18996,-78.25343
-79.192795,-78.55164
-79.1956,-78.793594
-79.19838,-78.9885
-79.20113,-79.14456
-79.20386,-79.26897
-79.206566,-79.36776
-79.20925,-79.44596
-79.211914,-78.40535
-79.214554,-78.54851
-79.21717,-78.76221
-79.21977,-78.94947
-79.22235,-79.104645
-79.224915,-79.231155
-79.22746,-79.33325
-79.229996,-79.41498
-79.232506,-79.48001
-79.235,-79.53149
-79.23747,-79.57206
-79.23993,-79.603905
-79.24237,-79.62875
-79.2448,-79.648056
-79.247215,-79.66298
-79.24961,-79.67451
-79.25199,-79.683365
-79.25436,-79.69015
-79.2567,-79.695305
-79.25904,-79.699196
-79.26136,-79.70209
-79.26367,-79.70425
-79.26595,-79.70614
-79.268234,-79.70792
-79.27049,-79.70982
-79.27275,-79.7119
-79.27499,-79.71414
-79.27721,-79.71681
-79.27942,-79.719864
-79.281624,-79.72324
-79.2838,-79.72695
-78.70085,-79.73094
-78.73625,-79.7354
-78.83781,-79.74022
-78.931625,-79.12483
-79.009224,-79.15184
-79.071884,-79.25875
-79.12213,-79.36151
-79.1623,-79.44832
-78.34879,-79.519646
-76.64867,-79.57788
-76.84957,-79.02013
-77.281075,-77.475044
-76.37688,-77.68823
-76.78459,-78.09512
-76.44444,-77.53256
-74.304016,-77.92619
-71.181595,-77.476906
-69.84068,-76.04079
-71.06461,-75.42026
-70.70789,-73.62252
-68.91156,-73.54031
-65.80005,-74.08568
-64.683014,-73.60234
-63.109303,-72.018234
-61.988525,-69.15575
-62.251923,-68.72569
-60.172142,-69.013855
-60.84077,-66.85491
-60.9542,-66.316734
-57.5913,-65.02443
-55.92697,-66.47008
-51.439766,-65.02324
-51.165394,-63.894836
-50.104717,-61.86026
-49.58565,-60.180267
-49.414158,-60.868694
-46.149555,-59.89441
-44.289845,-59.817474
-42.691216,-59.26786
-44.604824,-57.970234
-45.25741,-57.83321
-43.114983,-58.104187
-40.674503,-58.918083
-41.99061,-58.184887
-42.321075,-58.560417
-41.229153,-59.085743
-41.20065,-59.610504
-41.841377,-60.681572
-42.494514,-59.684258
-42.85752,-60.791462
-40.358852,-59.326088
-40.045025,-59.398567
-41.576275,-60.18569
-34.04108,-61.26549
-34.083294,-60.945637
-36.83996,-61.63064
-36.082027,-62.961998
-37.014072,-64.65923
-35.203426,-65.384796
-34.001057,-66.17386
-34.211742,-65.99546
-32.90938,-66.2736
-32.29041,-66.97093
-32.765118,-67.82198
-32.354927,-67.298996
-30.094107,-67.61933
-28.648767,-68.616806
-27.95993,-69.30513
-28.819448,-70.0757
-28.254093,-69.80235
-28.459366,-69.39706
-30.670511,-69.913086
-30.207653,-69.086655
-31.939285,-68.409225
-32.852207,-68.20255
-33.88997,-67.99926
-32.69535,-67.72351
-32.640453,-66.546036
-34.455498,-66.21269
-36.349255,-66.428024
-37.273243,-66.23553
-40.10841,-67.03797
-40.49737,-67.050514
